id,ACTION
15449,0.937659
15450,0.944188
15451,0.941902
15452,0.944079
15453,0.944048
15454,0.943567
15455,0.941295
15456,0.944079
15457,0.940076
15458,0.935929
15459,0.943349
15460,0.943975
15461,0.937498
15462,0.942389
15463,0.943866
15464,0.943975
15465,0.942997
15466,0.944232
15467,0.942389
15468,0.944079
15469,0.944079
15470,0.943866
15471,0.939364
15472,0.944079
15473,0.944079
15474,0.943349
15475,0.943349
15476,0.940558
15477,0.942997
15478,0.944260
15479,0.944020
15480,0.944079
15481,0.937034
15482,0.943975
15483,0.915857
15484,0.944079
15485,0.944079
15486,0.944232
15487,0.941330
15488,0.942259
15489,0.940861
15490,0.943627
15491,0.943866
15492,0.943866
15493,0.943231
15494,0.944901
15495,0.944232
15496,0.900936
15497,0.944188
15498,0.944232
15499,0.944079
15500,0.944079
15501,0.944232
15502,0.943975
15503,0.944079
15504,0.933828
15505,0.944232
15506,0.944079
15507,0.944260
15508,0.942329
15509,0.942389
15510,0.943975
15511,0.943866
15512,0.943349
15513,0.944260
15514,0.944079
15515,0.944079
15516,0.882504
15517,0.944048
15518,0.933496
15519,0.944079
15520,0.944079
15521,0.941902
15522,0.944079
15523,0.944079
15524,0.941330
15525,0.944079
15526,0.943975
15527,0.943866
15528,0.943231
15529,0.943208
15530,0.944232
15531,0.943866
15532,0.944079
15533,0.944020
15534,0.944079
15535,0.934496
15536,0.942389
15537,0.916978
15538,0.944079
15539,0.943349
15540,0.944079
15541,0.929807
15542,0.944079
15543,0.941869
15544,0.943349
15545,0.943899
15546,0.944079
15547,0.943136
15548,0.944079
15549,0.938116
15550,0.943349
15551,0.943108
15552,0.944232
15553,0.943866
15554,0.944079
15555,0.943866
15556,0.943340
15557,0.944260
15558,0.944079
15559,0.943866
15560,0.944716
15561,0.943231
15562,0.943866
15563,0.943412
15564,0.942474
15565,0.943412
15566,0.940088
15567,0.944079
15568,0.944188
15569,0.944079
15570,0.944079
15571,0.944079
15572,0.944688
15573,0.944466
15574,0.944232
15575,0.944285
15576,0.944188
15577,0.944079
15578,0.943231
15579,0.944232
15580,0.943349
15581,0.944079
15582,0.944079
15583,0.942997
15584,0.943349
15585,0.943866
15586,0.943349
15587,0.944260
15588,0.942208
15589,0.943866
15590,0.940466
15591,0.943866
15592,0.941786
15593,0.943231
15594,0.942997
15595,0.943349
15596,0.944260
15597,0.944079
15598,0.944079
15599,0.943231
15600,0.944232
15601,0.935553
15602,0.941963
15603,0.944020
15604,0.942382
15605,0.944079
15606,0.943866
15607,0.944188
15608,0.943112
15609,0.935354
15610,0.943975
15611,0.944020
15612,0.944260
15613,0.943092
15614,0.944079
15615,0.942389
15616,0.943333
15617,0.944079
15618,0.944260
15619,0.943866
15620,0.944260
15621,0.944079
15622,0.943231
15623,0.943349
15624,0.943567
15625,0.944079
15626,0.929074
15627,0.942997
15628,0.943627
15629,0.943349
15630,0.930008
15631,0.940861
15632,0.944079
15633,0.942769
15634,0.942678
15635,0.941992
15636,0.944048
15637,0.944079
15638,0.944079
15639,0.944079
15640,0.942997
15641,0.942501
15642,0.943349
15643,0.943866
15644,0.944232
15645,0.944232
15646,0.944232
15647,0.943866
15648,0.944232
15649,0.940770
15650,0.927163
15651,0.937693
15652,0.924949
15653,0.942719
15654,0.944079
15655,0.944079
15656,0.943349
15657,0.944232
15658,0.944079
15659,0.943784
15660,0.943866
15661,0.943866
15662,0.944466
15663,0.944079
15664,0.944079
15665,0.944232
15666,0.942389
15667,0.943349
15668,0.943384
15669,0.933496
15670,0.944901
15671,0.944079
15672,0.943774
15673,0.944079
15674,0.942545
15675,0.944260
15676,0.943231
15677,0.942421
15678,0.943866
15679,0.944079
15680,0.942997
15681,0.944079
15682,0.943866
15683,0.944079
15684,0.943349
15685,0.930939
15686,0.944079
15687,0.944079
15688,0.944079
15689,0.944079
15690,0.944079
15691,0.943354
15692,0.944538
15693,0.944232
15694,0.943866
15695,0.944020
15696,0.943169
15697,0.943866
15698,0.944232
15699,0.944232
15700,0.943866
15701,0.943866
15702,0.944079
15703,0.914173
15704,0.943866
15705,0.941902
15706,0.943349
15707,0.931675
15708,0.943866
15709,0.943136
15710,0.943136
15711,0.944260
15712,0.944079
15713,0.943866
15714,0.943975
15715,0.943349
15716,0.943349
15717,0.940762
15718,0.943866
15719,0.943136
15720,0.944260
15721,0.944079
15722,0.943975
15723,0.944079
15724,0.943136
15725,0.944048
15726,0.943866
15727,0.942997
15728,0.941855
15729,0.895600
15730,0.943108
15731,0.944232
15732,0.922177
15733,0.944079
15734,0.944260
15735,0.944079
15736,0.942389
15737,0.928453
15738,0.942997
15739,0.943975
15740,0.944079
15741,0.944079
15742,0.944171
15743,0.942133
15744,0.944079
15745,0.933211
15746,0.944901
15747,0.944232
15748,0.940286
15749,0.944079
15750,0.941330
15751,0.943567
15752,0.943866
15753,0.944079
15754,0.944344
15755,0.940188
15756,0.944232
15757,0.943349
15758,0.943349
15759,0.944079
15760,0.944079
15761,0.944188
15762,0.943975
15763,0.944048
15764,0.933496
15765,0.943866
15766,0.925381
15767,0.944079
15768,0.944079
15769,0.944232
15770,0.944079
15771,0.943231
15772,0.943349
15773,0.942997
15774,0.932879
15775,0.944232
15776,0.935443
15777,0.943349
15778,0.941902
15779,0.919934
15780,0.943349
15781,0.939857
15782,0.918346
15783,0.942997
15784,0.943136
15785,0.942997
15786,0.943959
15787,0.943866
15788,0.943866
15789,0.944079
15790,0.942997
15791,0.943231
15792,0.943866
15793,0.942997
15794,0.943975
15795,0.942997
15796,0.944079
15797,0.935235
15798,0.943975
15799,0.943866
15800,0.945110
15801,0.944079
15802,0.944079
15803,0.941963
15804,0.943866
15805,0.944079
15806,0.944232
15807,0.944079
15808,0.944260
15809,0.944079
15810,0.943866
15811,0.929779
15812,0.942389
15813,0.944188
15814,0.944188
15815,0.944079
15816,0.943866
15817,0.944048
15818,0.943975
15819,0.944079
15820,0.944079
15821,0.944260
15822,0.936037
15823,0.942997
15824,0.943866
15825,0.943136
15826,0.942511
15827,0.929451
15828,0.943231
15829,0.944188
15830,0.944079
15831,0.944079
15832,0.944898
15833,0.943349
15834,0.943866
15835,0.944079
15836,0.945110
15837,0.937858
15838,0.942228
15839,0.943866
15840,0.944232
15841,0.944188
15842,0.944079
15843,0.944079
15844,0.944232
15845,0.943627
15846,0.943349
15847,0.941955
15848,0.944079
15849,0.944079
15850,0.942997
15851,0.944079
15852,0.942389
15853,0.944048
15854,0.943349
15855,0.944079
15856,0.942997
15857,0.931692
15858,0.944079
15859,0.944079
15860,0.944232
15861,0.944232
15862,0.941267
15863,0.920723
15864,0.932648
15865,0.941630
15866,0.944079
15867,0.944079
15868,0.944285
15869,0.944188
15870,0.942421
15871,0.936978
15872,0.944232
15873,0.944079
15874,0.944260
15875,0.943866
15876,0.944079
15877,0.944048
15878,0.943866
15879,0.930008
15880,0.944901
15881,0.941112
15882,0.944260
15883,0.943866
15884,0.938065
15885,0.943866
15886,0.943349
15887,0.944079
15888,0.944232
15889,0.933260
15890,0.944079
15891,0.944079
15892,0.943349
15893,0.935806
15894,0.943866
15895,0.944232
15896,0.943866
15897,0.944232
15898,0.943349
15899,0.944020
15900,0.944232
15901,0.943349
15902,0.944020
15903,0.943866
15904,0.942809
15905,0.944079
15906,0.942997
15907,0.944079
15908,0.943866
15909,0.943136
15910,0.943231
15911,0.944232
15912,0.942997
15913,0.943231
15914,0.943349
15915,0.943866
15916,0.944079
15917,0.943447
15918,0.913391
15919,0.944079
15920,0.937332
15921,0.944171
15922,0.944171
15923,0.943866
15924,0.944188
15925,0.943866
15926,0.944079
15927,0.944079
15928,0.944079
15929,0.943975
15930,0.944260
15931,0.944232
15932,0.942117
15933,0.939355
15934,0.944079
15935,0.931979
15936,0.944079
15937,0.942997
15938,0.943975
15939,0.943866
15940,0.944260
15941,0.942389
15942,0.944260
15943,0.943231
15944,0.941306
15945,0.944232
15946,0.944260
15947,0.944079
15948,0.943092
15949,0.930112
15950,0.893043
15951,0.943231
15952,0.943784
15953,0.943866
15954,0.939684
15955,0.944260
15956,0.943349
15957,0.942997
15958,0.943866
15959,0.944260
15960,0.944079
15961,0.944079
15962,0.944232
15963,0.944079
15964,0.943866
15965,0.925241
15966,0.941902
15967,0.940762
15968,0.944901
15969,0.943322
15970,0.943866
15971,0.944079
15972,0.943866
15973,0.943112
15974,0.943412
15975,0.944079
15976,0.944188
15977,0.941112
15978,0.943349
15979,0.944260
15980,0.944079
15981,0.944260
15982,0.943231
15983,0.943136
15984,0.944079
15985,0.937843
15986,0.942997
15987,0.944079
15988,0.944901
15989,0.943866
15990,0.943866
15991,0.918346
15992,0.943349
15993,0.934265
15994,0.943349
15995,0.944079
15996,0.944232
15997,0.943866
15998,0.943349
15999,0.944079
16000,0.944260
16001,0.944079
16002,0.943866
16003,0.944260
16004,0.942389
16005,0.943975
16006,0.944079
16007,0.943349
16008,0.943866
16009,0.943349
16010,0.943136
16011,0.943447
16012,0.944079
16013,0.942389
16014,0.943866
16015,0.942389
16016,0.942389
16017,0.943866
16018,0.945110
16019,0.934424
16020,0.944079
16021,0.942117
16022,0.944079
16023,0.934415
16024,0.944079
16025,0.944079
16026,0.944079
16027,0.941902
16028,0.938252
16029,0.944232
16030,0.943235
16031,0.944188
16032,0.943322
16033,0.942997
16034,0.926221
16035,0.943412
16036,0.944188
16037,0.943349
16038,0.944688
16039,0.944359
16040,0.944260
16041,0.943349
16042,0.942421
16043,0.942781
16044,0.943866
16045,0.944079
16046,0.944079
16047,0.942268
16048,0.942501
16049,0.943866
16050,0.944079
16051,0.942997
16052,0.943136
16053,0.940220
16054,0.940605
16055,0.943866
16056,0.941295
16057,0.944079
16058,0.941605
16059,0.942915
16060,0.944079
16061,0.943975
16062,0.942997
16063,0.944079
16064,0.943136
16065,0.943866
16066,0.924983
16067,0.939954
16068,0.944232
16069,0.944079
16070,0.943866
16071,0.944188
16072,0.943567
16073,0.944020
16074,0.943975
16075,0.944079
16076,0.944260
16077,0.944188
16078,0.944260
16079,0.944260
16080,0.893043
16081,0.936665
16082,0.943349
16083,0.944079
16084,0.943547
16085,0.934403
16086,0.927163
16087,0.943349
16088,0.943866
16089,0.936628
16090,0.944260
16091,0.943349
16092,0.943340
16093,0.943231
16094,0.944079
16095,0.944079
16096,0.941330
16097,0.944079
16098,0.943349
16099,0.933757
16100,0.944232
16101,0.943975
16102,0.939517
16103,0.944232
16104,0.868020
16105,0.944260
16106,0.943866
16107,0.944232
16108,0.941103
16109,0.942389
16110,0.942997
16111,0.943866
16112,0.945110
16113,0.904862
16114,0.944048
16115,0.943866
16116,0.943136
16117,0.943384
16118,0.944079
16119,0.943866
16120,0.941543
16121,0.944260
16122,0.943866
16123,0.943975
16124,0.943866
16125,0.943349
16126,0.944079
16127,0.943766
16128,0.943136
16129,0.942628
16130,0.939391
16131,0.943866
16132,0.933615
16133,0.944260
16134,0.944079
16135,0.945123
16136,0.942719
16137,0.918693
16138,0.944079
16139,0.944371
16140,0.944079
16141,0.944079
16142,0.944260
16143,0.944232
16144,0.944537
16145,0.943231
16146,0.943866
16147,0.944079
16148,0.944079
16149,0.943866
16150,0.944079
16151,0.942997
16152,0.942389
16153,0.943349
16154,0.943866
16155,0.943136
16156,0.934434
16157,0.944079
16158,0.913839
16159,0.943136
16160,0.944079
16161,0.944079
16162,0.942719
16163,0.943108
16164,0.941543
16165,0.944079
16166,0.940762
16167,0.944260
16168,0.944079
16169,0.943866
16170,0.943412
16171,0.942389
16172,0.944079
16173,0.940088
16174,0.943349
16175,0.944188
16176,0.931499
16177,0.944079
16178,0.943866
16179,0.943866
16180,0.944079
16181,0.944079
16182,0.943349
16183,0.943975
16184,0.944079
16185,0.944079
16186,0.944188
16187,0.943231
16188,0.943975
16189,0.944188
16190,0.944171
16191,0.944079
16192,0.943975
16193,0.944079
16194,0.939553
16195,0.943349
16196,0.938182
16197,0.943136
16198,0.918099
16199,0.944079
16200,0.944079
16201,0.942389
16202,0.932353
16203,0.944079
16204,0.943866
16205,0.942997
16206,0.944079
16207,0.943866
16208,0.944079
16209,0.944079
16210,0.937837
16211,0.943866
16212,0.944260
16213,0.944232
16214,0.944079
16215,0.944359
16216,0.942997
16217,0.944901
16218,0.943349
16219,0.944048
16220,0.944079
16221,0.944188
16222,0.943866
16223,0.941356
16224,0.944020
16225,0.944898
16226,0.944260
16227,0.944079
16228,0.944188
16229,0.944079
16230,0.930712
16231,0.942193
16232,0.943866
16233,0.944079
16234,0.944232
16235,0.927183
16236,0.944232
16237,0.943975
16238,0.941630
16239,0.944079
16240,0.944079
16241,0.918346
16242,0.944048
16243,0.944079
16244,0.941330
16245,0.944079
16246,0.944232
16247,0.944901
16248,0.943958
16249,0.942389
16250,0.944171
16251,0.944232
16252,0.934036
16253,0.944232
16254,0.944079
16255,0.943384
16256,0.934695
16257,0.943866
16258,0.944901
16259,0.943866
16260,0.943975
16261,0.944079
16262,0.915281
16263,0.941630
16264,0.943866
16265,0.942501
16266,0.944079
16267,0.943136
16268,0.943866
16269,0.943627
16270,0.942389
16271,0.942389
16272,0.942117
16273,0.943555
16274,0.944079
16275,0.942389
16276,0.940762
16277,0.944232
16278,0.944079
16279,0.944079
16280,0.918283
16281,0.934596
16282,0.943231
16283,0.944188
16284,0.942389
16285,0.942389
16286,0.922755
16287,0.944079
16288,0.943349
16289,0.944079
16290,0.944079
16291,0.944079
16292,0.944079
16293,0.944260
16294,0.943354
16295,0.944232
16296,0.944079
16297,0.944359
16298,0.943866
16299,0.943975
16300,0.942229
16301,0.944260
16302,0.944260
16303,0.944260
16304,0.943866
16305,0.943866
16306,0.942389
16307,0.944079
16308,0.944079
16309,0.944079
16310,0.944079
16311,0.880428
16312,0.933032
16313,0.944079
16314,0.940677
16315,0.943630
16316,0.940762
16317,0.943866
16318,0.943349
16319,0.943866
16320,0.943866
16321,0.941786
16322,0.943136
16323,0.943866
16324,0.943866
16325,0.943866
16326,0.943349
16327,0.944079
16328,0.944079
16329,0.941543
16330,0.939555
16331,0.943866
16332,0.942117
16333,0.943322
16334,0.939315
16335,0.944079
16336,0.943169
16337,0.944260
16338,0.943975
16339,0.944898
16340,0.941622
16341,0.943322
16342,0.942248
16343,0.944079
16344,0.931336
16345,0.944020
16346,0.944079
16347,0.943349
16348,0.943866
16349,0.944188
16350,0.942389
16351,0.944079
16352,0.944079
16353,0.936064
16354,0.943384
16355,0.909312
16356,0.941955
16357,0.943866
16358,0.943553
16359,0.944079
16360,0.944079
16361,0.942501
16362,0.944079
16363,0.942686
16364,0.944079
16365,0.942501
16366,0.943231
16367,0.944898
16368,0.942117
16369,0.944188
16370,0.944079
16371,0.920772
16372,0.944079
16373,0.944232
16374,0.944079
16375,0.942501
16376,0.944079
16377,0.944079
16378,0.943866
16379,0.944079
16380,0.944079
16381,0.944188
16382,0.944232
16383,0.944171
16384,0.942997
16385,0.943866
16386,0.942988
16387,0.929700
16388,0.942389
16389,0.943866
16390,0.943349
16391,0.933635
16392,0.943766
16393,0.944079
16394,0.944901
16395,0.941497
16396,0.943866
16397,0.943975
16398,0.944079
16399,0.943975
16400,0.944171
16401,0.944232
16402,0.943169
16403,0.944079
16404,0.943349
16405,0.936044
16406,0.942117
16407,0.944079
16408,0.943866
16409,0.918087
16410,0.943349
16411,0.944285
16412,0.944020
16413,0.944901
16414,0.943766
16415,0.944232
16416,0.944079
16417,0.944079
16418,0.943349
16419,0.944079
16420,0.944260
16421,0.943349
16422,0.944079
16423,0.945110
16424,0.944079
16425,0.944079
16426,0.943975
16427,0.944232
16428,0.944020
16429,0.944374
16430,0.944232
16431,0.943866
16432,0.943349
16433,0.944079
16434,0.944232
16435,0.944079
16436,0.934265
16437,0.944079
16438,0.944079
16439,0.944079
16440,0.944079
16441,0.918087
16442,0.944079
16443,0.942389
16444,0.935687
16445,0.944079
16446,0.943975
16447,0.944359
16448,0.943866
16449,0.938737
16450,0.942881
16451,0.943975
16452,0.941543
16453,0.944079
16454,0.941330
16455,0.943866
16456,0.944079
16457,0.942467
16458,0.942389
16459,0.943866
16460,0.944079
16461,0.943866
16462,0.944232
16463,0.945110
16464,0.928799
16465,0.943975
16466,0.937588
16467,0.944232
16468,0.934645
16469,0.943866
16470,0.944079
16471,0.944079
16472,0.943866
16473,0.944260
16474,0.943248
16475,0.903321
16476,0.942501
16477,0.944079
16478,0.941982
16479,0.944079
16480,0.944285
16481,0.942997
16482,0.944079
16483,0.941543
16484,0.943975
16485,0.941330
16486,0.943866
16487,0.944079
16488,0.943349
16489,0.942997
16490,0.943136
16491,0.943231
16492,0.941112
16493,0.944232
16494,0.943412
16495,0.942501
16496,0.943340
16497,0.944232
16498,0.943231
16499,0.944232
16500,0.942117
16501,0.945110
16502,0.933171
16503,0.944079
16504,0.942777
16505,0.944020
16506,0.944079
16507,0.944079
16508,0.944232
16509,0.944079
16510,0.944079
16511,0.944079
16512,0.943349
16513,0.944232
16514,0.943866
16515,0.944079
16516,0.918067
16517,0.944079
16518,0.943349
16519,0.944020
16520,0.944148
16521,0.944020
16522,0.908555
16523,0.943866
16524,0.944079
16525,0.943866
16526,0.943349
16527,0.942389
16528,0.941543
16529,0.944079
16530,0.942794
16531,0.944260
16532,0.943349
16533,0.933211
16534,0.944079
16535,0.944232
16536,0.944079
16537,0.943567
16538,0.943866
16539,0.944188
16540,0.943349
16541,0.944079
16542,0.943866
16543,0.944232
16544,0.944079
16545,0.942389
16546,0.942389
16547,0.939938
16548,0.943975
16549,0.944079
16550,0.944079
16551,0.943349
16552,0.944079
16553,0.941955
16554,0.944048
16555,0.942389
16556,0.941497
16557,0.944285
16558,0.920718
16559,0.918020
16560,0.943866
16561,0.943349
16562,0.942382
16563,0.944079
16564,0.943231
16565,0.944079
16566,0.937882
16567,0.944232
16568,0.944079
16569,0.943136
16570,0.944232
16571,0.944079
16572,0.944901
16573,0.944079
16574,0.944079
16575,0.943866
16576,0.944079
16577,0.944079
16578,0.943136
16579,0.943866
16580,0.944254
16581,0.943349
16582,0.942389
16583,0.942389
16584,0.944079
16585,0.943866
16586,0.941167
16587,0.943866
16588,0.942117
16589,0.932918
16590,0.943975
16591,0.944232
16592,0.944079
16593,0.939298
16594,0.941902
16595,0.943866
16596,0.941605
16597,0.943447
16598,0.944048
16599,0.944232
16600,0.943975
16601,0.944260
16602,0.944079
16603,0.942997
16604,0.944079
16605,0.943377
16606,0.944371
16607,0.943975
16608,0.943238
16609,0.944079
16610,0.943384
16611,0.943238
16612,0.944079
16613,0.944079
16614,0.943866
16615,0.943766
16616,0.932648
16617,0.944260
16618,0.943231
16619,0.944260
16620,0.944232
16621,0.944048
16622,0.943866
16623,0.943975
16624,0.942117
16625,0.944079
16626,0.939518
16627,0.939166
16628,0.940762
16629,0.941902
16630,0.944048
16631,0.938051
16632,0.943231
16633,0.944079
16634,0.943866
16635,0.944079
16636,0.943092
16637,0.943866
16638,0.941103
16639,0.944285
16640,0.943866
16641,0.938976
16642,0.943349
16643,0.944232
16644,0.936161
16645,0.943702
16646,0.943866
16647,0.944079
16648,0.944260
16649,0.944079
16650,0.944048
16651,0.944262
16652,0.934031
16653,0.939152
16654,0.944079
16655,0.944079
16656,0.944362
16657,0.943975
16658,0.943866
16659,0.945110
16660,0.942997
16661,0.944188
16662,0.944048
16663,0.941330
16664,0.944079
16665,0.942389
16666,0.943866
16667,0.944079
16668,0.921874
16669,0.943412
16670,0.941982
16671,0.943349
16672,0.942511
16673,0.944260
16674,0.944260
16675,0.944079
16676,0.943866
16677,0.944079
16678,0.944079
16679,0.943866
16680,0.943384
16681,0.943975
16682,0.943975
16683,0.944079
16684,0.943866
16685,0.944188
16686,0.928611
16687,0.943866
16688,0.943975
16689,0.944260
16690,0.940762
16691,0.939590
16692,0.939940
16693,0.944079
16694,0.934830
16695,0.944260
16696,0.943845
16697,0.939334
16698,0.944232
16699,0.943975
16700,0.943349
16701,0.944079
16702,0.944232
16703,0.932648
16704,0.942997
16705,0.942389
16706,0.944260
16707,0.943975
16708,0.944079
16709,0.943866
16710,0.943866
16711,0.943866
16712,0.943975
16713,0.941902
16714,0.943349
16715,0.938931
16716,0.943412
16717,0.943340
16718,0.943349
16719,0.943866
16720,0.944079
16721,0.929973
16722,0.938836
16723,0.944260
16724,0.944188
16725,0.943774
16726,0.935646
16727,0.942389
16728,0.944466
16729,0.943766
16730,0.939938
16731,0.944285
16732,0.944285
16733,0.944048
16734,0.943412
16735,0.942527
16736,0.943975
16737,0.943975
16738,0.944020
16739,0.942997
16740,0.943231
16741,0.943866
16742,0.944901
16743,0.943866
16744,0.944232
16745,0.943866
16746,0.929511
16747,0.944171
16748,0.929807
16749,0.944079
16750,0.944079
16751,0.944079
16752,0.944232
16753,0.943866
16754,0.944232
16755,0.940762
16756,0.944079
16757,0.943975
16758,0.944260
16759,0.943866
16760,0.929074
16761,0.943349
16762,0.917491
16763,0.938839
16764,0.943866
16765,0.943136
16766,0.933496
16767,0.944079
16768,0.944020
16769,0.944260
16770,0.944079
16771,0.944079
16772,0.942997
16773,0.942117
16774,0.944020
16775,0.944079
16776,0.944260
16777,0.944188
16778,0.944079
16779,0.936037
16780,0.944079
16781,0.944232
16782,0.943384
16783,0.944079
16784,0.943975
16785,0.943866
16786,0.943231
16787,0.943136
16788,0.944079
16789,0.942281
16790,0.944079
16791,0.899506
16792,0.944079
16793,0.944079
16794,0.944079
16795,0.944688
16796,0.940599
16797,0.927910
16798,0.943412
16799,0.943866
16800,0.942389
16801,0.942389
16802,0.939377
16803,0.944079
16804,0.943866
16805,0.942997
16806,0.944079
16807,0.942259
16808,0.944079
16809,0.944079
16810,0.944537
16811,0.944079
16812,0.943231
16813,0.943349
16814,0.943866
16815,0.942117
16816,0.943169
16817,0.942389
16818,0.943384
16819,0.944260
16820,0.944079
16821,0.936369
16822,0.942997
16823,0.944079
16824,0.944232
16825,0.944079
16826,0.944254
16827,0.944079
16828,0.943866
16829,0.944079
16830,0.944260
16831,0.942722
16832,0.941112
16833,0.943866
16834,0.944260
16835,0.942235
16836,0.944260
16837,0.944079
16838,0.945110
16839,0.942997
16840,0.943231
16841,0.945110
16842,0.944048
16843,0.944260
16844,0.943866
16845,0.943866
16846,0.944079
16847,0.944232
16848,0.943349
16849,0.937132
16850,0.942997
16851,0.944079
16852,0.944053
16853,0.943207
16854,0.943349
16855,0.944232
16856,0.944079
16857,0.933283
16858,0.943866
16859,0.943766
16860,0.942997
16861,0.943340
16862,0.941407
16863,0.940762
16864,0.944901
16865,0.944901
16866,0.944232
16867,0.944019
16868,0.943092
16869,0.942997
16870,0.944079
16871,0.944232
16872,0.943866
16873,0.944079
16874,0.944232
16875,0.943340
16876,0.944232
16877,0.943349
16878,0.941996
16879,0.943408
16880,0.944359
16881,0.941622
16882,0.944188
16883,0.943866
16884,0.943866
16885,0.944079
16886,0.944048
16887,0.943975
16888,0.943231
16889,0.944079
16890,0.943866
16891,0.944260
16892,0.943975
16893,0.944184
16894,0.939745
16895,0.935633
16896,0.944079
16897,0.944901
16898,0.944079
16899,0.944079
16900,0.943866
16901,0.943866
16902,0.942389
16903,0.944079
16904,0.943866
16905,0.943866
16906,0.935443
16907,0.941902
16908,0.943349
16909,0.938252
16910,0.942501
16911,0.943975
16912,0.940992
16913,0.943567
16914,0.943231
16915,0.936547
16916,0.944232
16917,0.943975
16918,0.944079
16919,0.944079
16920,0.944079
16921,0.944079
16922,0.944079
16923,0.943340
16924,0.944232
16925,0.944079
16926,0.944079
16927,0.944079
16928,0.944260
16929,0.943866
16930,0.944079
16931,0.945110
16932,0.944260
16933,0.938744
16934,0.944079
16935,0.943866
16936,0.941902
16937,0.943231
16938,0.944079
16939,0.944232
16940,0.943136
16941,0.944232
16942,0.943866
16943,0.943866
16944,0.943975
16945,0.943866
16946,0.943866
16947,0.944079
16948,0.943866
16949,0.944079
16950,0.944146
16951,0.943627
16952,0.942259
16953,0.943866
16954,0.944079
16955,0.940619
16956,0.944079
16957,0.941330
16958,0.944079
16959,0.944285
16960,0.930960
16961,0.944079
16962,0.943231
16963,0.943975
16964,0.942389
16965,0.944079
16966,0.929074
16967,0.944020
16968,0.944260
16969,0.940420
16970,0.943866
16971,0.944079
16972,0.932517
16973,0.944079
16974,0.943349
16975,0.944079
16976,0.943555
16977,0.920690
16978,0.944020
16979,0.944020
16980,0.943959
16981,0.944079
16982,0.944079
16983,0.944079
16984,0.941306
16985,0.942997
16986,0.944079
16987,0.939245
16988,0.942719
16989,0.944232
16990,0.943136
16991,0.943384
16992,0.944079
16993,0.943866
16994,0.942997
16995,0.942722
16996,0.942259
16997,0.943136
16998,0.911212
16999,0.943975
17000,0.942997
17001,0.944146
17002,0.943340
17003,0.944079
17004,0.944260
17005,0.944079
17006,0.942389
17007,0.943335
17008,0.944929
17009,0.943866
17010,0.944079
17011,0.944079
17012,0.944232
17013,0.943322
17014,0.944232
17015,0.942880
17016,0.944079
17017,0.944901
17018,0.944232
17019,0.943349
17020,0.943975
17021,0.944079
17022,0.944079
17023,0.943349
17024,0.944079
17025,0.944901
17026,0.943866
17027,0.943866
17028,0.943349
17029,0.942647
17030,0.944188
17031,0.942880
17032,0.939496
17033,0.944072
17034,0.944079
17035,0.944232
17036,0.943461
17037,0.944260
17038,0.944260
17039,0.944079
17040,0.944079
17041,0.943349
17042,0.944232
17043,0.944188
17044,0.944019
17045,0.933496
17046,0.940304
17047,0.944079
17048,0.922185
17049,0.943349
17050,0.943866
17051,0.944260
17052,0.939788
17053,0.944020
17054,0.943866
17055,0.943349
17056,0.943975
17057,0.944232
17058,0.944079
17059,0.944079
17060,0.944079
17061,0.903505
17062,0.925117
17063,0.943899
17064,0.942997
17065,0.941542
17066,0.943866
17067,0.938260
17068,0.943975
17069,0.942997
17070,0.943866
17071,0.945110
17072,0.944079
17073,0.944079
17074,0.944079
17075,0.944079
17076,0.930883
17077,0.944079
17078,0.944079
17079,0.943136
17080,0.933534
17081,0.944079
17082,0.941665
17083,0.943621
17084,0.943959
17085,0.943866
17086,0.944232
17087,0.943766
17088,0.944188
17089,0.944079
17090,0.942997
17091,0.943754
17092,0.944079
17093,0.944079
17094,0.944232
17095,0.943975
17096,0.944079
17097,0.942259
17098,0.944188
17099,0.939938
17100,0.942881
17101,0.931279
17102,0.944260
17103,0.943384
17104,0.943412
17105,0.944020
17106,0.943447
17107,0.943866
17108,0.941330
17109,0.942881
17110,0.944232
17111,0.944079
17112,0.943199
17113,0.944079
17114,0.944260
17115,0.943136
17116,0.944232
17117,0.944020
17118,0.944079
17119,0.942389
17120,0.939151
17121,0.943866
17122,0.944260
17123,0.942997
17124,0.937675
17125,0.944260
17126,0.943092
17127,0.943866
17128,0.942389
17129,0.943136
17130,0.944079
17131,0.944079
17132,0.943340
17133,0.941711
17134,0.944188
17135,0.943866
17136,0.943231
17137,0.943547
17138,0.944079
17139,0.942997
17140,0.944048
17141,0.942389
17142,0.944079
17143,0.944232
17144,0.932287
17145,0.944079
17146,0.944232
17147,0.943975
17148,0.944079
17149,0.943412
17150,0.943349
17151,0.945110
17152,0.930883
17153,0.943866
17154,0.944048
17155,0.943238
17156,0.941112
17157,0.943238
17158,0.943412
17159,0.942880
17160,0.943866
17161,0.944079
17162,0.944260
17163,0.944688
17164,0.921874
17165,0.943238
17166,0.918806
17167,0.943349
17168,0.942685
17169,0.944188
17170,0.944079
17171,0.944079
17172,0.945010
17173,0.943567
17174,0.942389
17175,0.942117
17176,0.943567
17177,0.944079
17178,0.944232
17179,0.944079
17180,0.944901
17181,0.944079
17182,0.943349
17183,0.941295
17184,0.943567
17185,0.943627
17186,0.943231
17187,0.943349
17188,0.944079
17189,0.943959
17190,0.942603
17191,0.944188
17192,0.942389
17193,0.944079
17194,0.943238
17195,0.943354
17196,0.944079
17197,0.944079
